OrderNum,EmpID ,Employee Name,Employee Job Title,Sales Region,OrderDate,OrderType,CustomerType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Order Total
1104553,900017067,Christy Beedom,Senior Sales Representative,Southwest,9/30/2019,Retail,Individual,1599,Barbabra Dows,California,Gift Basket,GB104,Garlic EVOO Gift Basket,1,75,75
1104608,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/9/2019,Retail,Individual,3625,Brigitta Zanussii,California,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,234,702
1104631,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/12/2019,Retail,Individual,1312,Jobye Hambelton,California,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,26,78
1104684,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/19/2019,Retail,Individual,4040,Darci Babber,California,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,45,180
1104802,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/6/2019,Retail,Individual,4040,Darci Babber,California,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,30,30
1104857,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/13/2019,Wholesale,Business,3664,Hyatt Inc,California,Gift Basket,GB105,Chili EVOO Gift Basket,6,75,450
1104979,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/30/2019,Wholesale,Business,1303,Borer Inc,California,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,12,26,312
1104982,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/1/2019,Retail,Individual,2632,Issi Ryburn,California,Bath products,BP302,Mandarin and Olive Candle,4,6.99,27.96
1105080,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/16/2019,Retail,Individual,3288,Markos Ede,California,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,26,78
1105236,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/7/2020,Retail,Individual,1239,Duffie Wolton,California,Gift Basket,GB101,Infused EVOO Gift Basket,3,75,225
1105249,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/9/2020,Retail,Individual,1523,Marcella Patey,California,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,1,26,26
1105305,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/19/2020,Retail,Individual,3002,Phillie Waylett,California,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,2,35,70
1105323,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/20/2020,Retail,Individual,3369,Brock Ottiwill,California,Bath products,BP105,Lavender and Olive Oil Lotion,4,9.99,39.96
1105361,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/26/2020,Wholesale,Business,2389,Jakubowski Inc,Nevada,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,5,234,1170
1105395,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/31/2020,Retail,Individual,1654,Cristen Elles,California,Bath products,BP302,Mandarin and Olive Candle,1,6.99,6.99
1105424,900017067,Christy Beedom,Senior Sales Representative,Southwest,2/4/2020,Retail,Individual,3866,Christian Kluger,California,Bath products,BP500,Vanilla and Olive Oil Body Soap,4,7.45,29.8
1105476,900017067,Christy Beedom,Senior Sales Representative,Southwest,2/13/2020,Retail,Individual,3283,Durant McCumesky,California,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29
1105518,900017067,Christy Beedom,Senior Sales Representative,Southwest,2/18/2020,Retail,Individual,1456,Thalia Cuniam,California,Gift Basket,GB105,Chili EVOO Gift Basket,2,75,150
1105517,900017067,Christy Beedom,Senior Sales Representative,Southwest,2/18/2020,Retail,Individual,2285,Cozmo Assur,California,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,234,234
1105522,900017067,Christy Beedom,Senior Sales Representative,Southwest,2/19/2020,Retail,Individual,2391,Rinaldo Lafayette,California,Bath products,BP101,Lavender and Olive Bath Salts,3,8.5,25.5
1105584,900017067,Christy Beedom,Senior Sales Representative,Southwest,2/28/2020,Retail,Individual,3937,Marlin Haskins,Nevada,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,1,234,234
1105720,900017067,Christy Beedom,Senior Sales Representative,Southwest,3/18/2020,Retail,Individual,4008,Chickie Pickover,California,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,4,24.5,98
1105739,900017067,Christy Beedom,Senior Sales Representative,Southwest,3/21/2020,Retail,Individual,1328,Tobe Sailor,Nevada,Bath products,BP303,Mandarin and Olive Oil Bar Soap,4,5.99,23.96
1105787,900017067,Christy Beedom,Senior Sales Representative,Southwest,3/26/2020,Retail,Individual,1258,Weber Tippell,California,Gift Basket,GB105,Chili EVOO Gift Basket,4,75,300
1105806,900017067,Christy Beedom,Senior Sales Representative,Southwest,3/29/2020,Retail,Individual,2369,Ashlee Haversham,California,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,2,14.5,29
1105840,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/3/2020,Retail,Individual,4008,Chickie Pickover,California,Bath products,BP505,Vanilla and Olive Oil Lotion,3,9.99,29.97
1105854,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/5/2020,Retail,Individual,2353,Diahann Hoult,California,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,1,45,45
1105850,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/5/2020,Retail,Individual,1305,Sal Alcock,Hawaii,Bath products,BP102,Lavender and Olive Candle,2,6.99,13.98
1105882,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/11/2020,Retail,Individual,2176,Wat Giacubo,Nevada,Gift Basket,GB105,Chili EVOO Gift Basket,2,75,150
1105917,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/16/2020,Wholesale,Business,2389,Jakubowski Inc,Nevada,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,7,234,1638
1105974,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/25/2020,Retail,Individual,4069,Gardie Morriss,California,Bath products,BP502,Vanilla and Olive Oil Candle,1,6.99,6.99
1105967,900017067,Christy Beedom,Senior Sales Representative,Southwest,4/25/2020,Retail,Individual,3064,Panchito Kirrage,California,Bath products,BP500,Vanilla and Olive Oil Body Soap,3,7.45,22.35
1106048,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/8/2020,Retail,Individual,1905,Eldridge Winman,Nevada,Bath products,BP102,Lavender and Olive Candle,2,6.99,13.98
1106096,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/13/2020,Retail,Individual,1804,Rossie Ruddle,California,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,2,45,90
1106102,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/14/2020,Retail,Individual,1456,Thalia Cuniam,California,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,3,14.5,43.5
1106112,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/15/2020,Retail,Business,1273,Labadie Group,California,Bath products,BP105,Lavender and Olive Oil Lotion,4,9.99,39.96
1106158,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/21/2020,Retail,Individual,1305,Sal Alcock,Hawaii,Bath products,BP101,Lavender and Olive Bath Salts,4,8.5,34
1106183,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/25/2020,Retail,Individual,1312,Jobye Hambelton,California,Gift Basket,GB105,Chili EVOO Gift Basket,2,75,150
1106197,900017067,Christy Beedom,Senior Sales Representative,Southwest,5/27/2020,Retail,Individual,1949,Lenci Magog,California,Bath products,BP502,Vanilla and Olive Oil Candle,3,6.99,20.97
1106294,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/9/2020,Retail,Individual,3288,Markos Ede,California,Bath products,BP502,Vanilla and Olive Oil Candle,1,6.99,6.99
1106314,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/11/2020,Wholesale,Business,1303,Borer Inc,California,Gift Basket,GB100,Organic EVOO Gift Basket,3,70,210
1106335,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/13/2020,Retail,Individual,2937,Florie Worshall,California,Gift Basket,GB100,Organic EVOO Gift Basket,2,70,140
1106354,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/18/2020,Retail,Business,1273,Labadie Group,California,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,70,210
1106368,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/21/2020,Retail,Individual,1905,Eldridge Winman,Nevada,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,3,45,135
1106377,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/21/2020,Retail,Individual,2939,Hetti Capponer,California,Bath products,BP300,Mandarin and Olive Body Soap,2,7.45,14.9
1106405,900017067,Christy Beedom,Senior Sales Representative,Southwest,6/26/2020,Retail,Individual,3071,Sidonia Maffy,California,Bath products,BP103,Lavender and Olive Oil Bar Soap,1,5.99,5.99
1106472,900017067,Christy Beedom,Senior Sales Representative,Southwest,7/3/2020,Retail,Individual,1180,Nicola Hullbrook,California,Gift Basket,GB105,Chili EVOO Gift Basket,3,75,225
1106565,900017067,Christy Beedom,Senior Sales Representative,Southwest,7/14/2020,Retail,Individual,1312,Jobye Hambelton,California,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,75,150
1106585,900017067,Christy Beedom,Senior Sales Representative,Southwest,7/17/2020,Retail,Individual,3175,Tan Traves,California,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,4,45,180
1106693,900017067,Christy Beedom,Senior Sales Representative,Southwest,7/30/2020,Retail,Individual,1804,Rossie Ruddle,California,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,30,30
1106789,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/13/2020,Wholesale,Business,1303,Borer Inc,California,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,12,234,2808
1106790,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/13/2020,Retail,Individual,1180,Nicola Hullbrook,California,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,234,702
1106801,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/14/2020,Retail,Individual,4069,Gardie Morriss,California,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,7.45,7.45
1106840,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/19/2020,Retail,Individual,1180,Nicola Hullbrook,California,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,30,30
1106887,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/26/2020,Retail,Individual,3588,Chrysler Klemenz,California,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123,246
1106909,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/30/2020,Retail,Individual,3739,Ajay Albers,California,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,30,120
1106918,900017067,Christy Beedom,Senior Sales Representative,Southwest,8/31/2020,Retail,Individual,1905,Eldridge Winman,Nevada,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,14.5,14.5
1106953,900017067,Christy Beedom,Senior Sales Representative,Southwest,9/5/2020,Wholesale,Business,1303,Borer Inc,California,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,1,234,234
1106957,900017067,Christy Beedom,Senior Sales Representative,Southwest,9/5/2020,Retail,Individual,3387,Hal MacElroy,California,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,30,120
1106988,900017067,Christy Beedom,Senior Sales Representative,Southwest,9/9/2020,Retail,Individual,3288,Markos Ede,California,Gift Basket,GB104,Garlic EVOO Gift Basket,4,75,300
1107003,900017067,Christy Beedom,Senior Sales Representative,Southwest,9/13/2020,Retail,Individual,3028,Miltie Menlove,California,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,75,150
1107054,900017067,Christy Beedom,Senior Sales Representative,Southwest,9/20/2020,Retail,Business,2286,Hegmann Inc,Nevada,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,26,26
1107171,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/8/2020,Wholesale,Business,3664,Hyatt Inc,California,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,6,234,1404
1107172,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/8/2020,Wholesale,Business,3664,Hyatt Inc,California,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
1107230,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/15/2020,Retail,Individual,3002,Phillie Waylett,California,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,45,135
1107240,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/17/2020,Retail,Individual,1807,Kalil Antyukhin,California,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,24.5,98
1107269,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/21/2020,Retail,Individual,1213,Rycca Sunshine,California,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
1107271,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/22/2020,Retail,Individual,3387,Hal MacElroy,California,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,3,114,342
1107298,900017067,Christy Beedom,Senior Sales Representative,Southwest,10/25/2020,Retail,Individual,1239,Duffie Wolton,California,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,3,234,702
1107373,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/6/2020,Wholesale,Business,1954,Walsh Inc,California,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,4,234,936
1107411,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/11/2020,Retail,Business,2286,Hegmann Inc,Nevada,Bath products,BP101,Lavender and Olive Bath Salts,1,8.5,8.5
1107446,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/16/2020,Retail,Individual,2250,Bob Chattington,California,Bath products,BP302,Mandarin and Olive Candle,3,6.99,20.97
1107503,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/24/2020,Retail,Individual,1258,Weber Tippell,California,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,14.5,29
1107525,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/26/2020,Retail,Individual,3369,Brock Ottiwill,California,Bath products,BP505,Vanilla and Olive Oil Lotion,1,9.99,9.99
1107524,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/26/2020,Retail,Individual,1599,Barbabra Dows,California,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,2,19.5,39
1107538,900017067,Christy Beedom,Senior Sales Representative,Southwest,11/28/2020,Retail,Individual,1654,Cristen Elles,California,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,234,468
1107645,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/12/2020,Retail,Individual,3931,Herold Dunnet,California,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,4,35,140
1107656,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/13/2020,Retail,Individual,3866,Christian Kluger,California,Gift Basket,GB103,Lemon EVOO Gift Basket,1,75,75
1107680,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/17/2020,Retail,Business,1273,Labadie Group,California,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,234,468
1107679,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/17/2020,Retail,Individual,3317,Alfie Dinse,California,Gift Basket,GB104,Garlic EVOO Gift Basket,2,75,150
1107755,900017067,Christy Beedom,Senior Sales Representative,Southwest,12/26/2020,Retail,Individual,1949,Lenci Magog,California,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,2,234,468
1107819,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/5/2021,Retail,Individual,3588,Chrysler Klemenz,California,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,234,936
1107841,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/9/2021,Retail,Individual,2634,Anjanette Glendza,California,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,3,26,78
1107846,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/10/2021,Retail,Individual,2939,Hetti Capponer,California,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,30,30
1107856,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/12/2021,Retail,Individual,1460,Em Blackader,California,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,123,246
1107888,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/15/2021,Retail,Individual,3625,Brigitta Zanussii,California,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,114,228
1107906,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/18/2021,Retail,Individual,1804,Rossie Ruddle,California,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,5.99,17.97
1107954,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/25/2021,Retail,Individual,1213,Rycca Sunshine,California,Bath products,BP300,Mandarin and Olive Body Soap,4,7.45,29.8
1107978,900017067,Christy Beedom,Senior Sales Representative,Southwest,1/28/2021,Retail,Individual,3937,Marlin Haskins,Nevada,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,4,123,492
1102881,900012349,Clement Carry,Sales Associate I,Southeast,2/2/2019,Retail,Individual,1149,Bronson Lunnon,Florida,Bath products,BP102,Lavender and Olive Candle,2,6.99,13.98
1102960,900012349,Clement Carry,Sales Associate I,Southeast,2/12/2019,Retail,Individual,4023,Sal Tettley,Florida,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,35,105
1103044,900012349,Clement Carry,Sales Associate I,Southeast,2/24/2019,Retail,Individual,1716,Chrissie Gothliff,Georgia,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,26,52
1103144,900012349,Clement Carry,Sales Associate I,Southeast,3/15/2019,Retail,Individual,1149,Bronson Lunnon,Florida,Bath products,BP101,Lavender and Olive Bath Salts,4,8.5,34
1103153,900012349,Clement Carry,Sales Associate I,Southeast,3/17/2019,Retail,Individual,1225,Roxi Ellice,Florida,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,3,24.5,73.5
1103182,900012349,Clement Carry,Sales Associate I,Southeast,3/20/2019,Retail,Individual,2569,Banky Shavel,Georgia,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,114,342
1103206,900012349,Clement Carry,Sales Associate I,Southeast,3/22/2019,Wholesale,Business,3199,Bergnaum LLC,Alabama,Gift Basket,GB100,Organic EVOO Gift Basket,10,70,700
1103204,900012349,Clement Carry,Sales Associate I,Southeast,3/22/2019,Retail,Individual,3952,Hanson Prichet,Georgia,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,3,26,78
1103198,900012349,Clement Carry,Sales Associate I,Southeast,3/22/2019,Retail,Individual,2372,Dorella Saxton,Georgia,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,4,234,936
1103214,900012349,Clement Carry,Sales Associate I,Southeast,3/23/2019,Retail,Individual,1336,Krysta Djurdjevic,Alabama,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,35,105
1103265,900012349,Clement Carry,Sales Associate I,Southeast,4/1/2019,Retail,Individual,1716,Chrissie Gothliff,Georgia,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,2,24.5,49
1103264,900012349,Clement Carry,Sales Associate I,Southeast,4/1/2019,Retail,Individual,1269,Angelico Mytton,Georgia,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,2,45,90
1103277,900012349,Clement Carry,Sales Associate I,Southeast,4/3/2019,Retail,Individual,1556,Zared Lewsy,Alabama,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,1,234,234
1103298,900012349,Clement Carry,Sales Associate I,Southeast,4/5/2019,Retail,Individual,1334,Jackie Johnes,Florida,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,17.5,35
1103340,900012349,Clement Carry,Sales Associate I,Southeast,4/10/2019,Wholesale,Business,2209,Gleichner Inc,Florida,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,9,35,315
1103433,900012349,Clement Carry,Sales Associate I,Southeast,4/23/2019,Retail,Individual,3217,Kareem Cavan,Florida,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,2,114,228
1103431,900012349,Clement Carry,Sales Associate I,Southeast,4/23/2019,Retail,Individual,3249,Nancie Motherwell,Georgia,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,234,468
1103460,900012349,Clement Carry,Sales Associate I,Southeast,4/27/2019,Retail,Individual,1217,Llewellyn Fromont,Alabama,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,45,90
1103565,900012349,Clement Carry,Sales Associate I,Southeast,5/9/2019,Retail,Individual,3289,Danice Bannell,Florida,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,45,90
1103584,900012349,Clement Carry,Sales Associate I,Southeast,5/12/2019,Retail,Individual,2420,Perry Brace,South Carolina,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,26,78
1103670,900012349,Clement Carry,Sales Associate I,Southeast,5/25/2019,Retail,Individual,3952,Hanson Prichet,Georgia,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,14.5,58
1103680,900012349,Clement Carry,Sales Associate I,Southeast,5/26/2019,Wholesale,Business,2166,O'Hara Group,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,14,234,3276
1103810,900012349,Clement Carry,Sales Associate I,Southeast,6/16/2019,Retail,Individual,3558,Isidore Stronack,Florida,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,1,45,45
1103861,900012349,Clement Carry,Sales Associate I,Southeast,6/23/2019,Wholesale,Business,3199,Bergnaum LLC,Alabama,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,234,702
1103886,900012349,Clement Carry,Sales Associate I,Southeast,6/26/2019,Wholesale,Business,2209,Gleichner Inc,Florida,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,5,234,1170
1103996,900012349,Clement Carry,Sales Associate I,Southeast,7/11/2019,Retail,Individual,3558,Isidore Stronack,Florida,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,24.5,98
1104184,900012349,Clement Carry,Sales Associate I,Southeast,8/6/2019,Wholesale,Business,2209,Gleichner Inc,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
1104215,900012349,Clement Carry,Sales Associate I,Southeast,8/11/2019,Retail,Individual,3303,Yuri Edison,Georgia,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,3,114,342
1104338,900012349,Clement Carry,Sales Associate I,Southeast,8/28/2019,Wholesale,Business,2925,Hilpert Group,Florida,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,234,468
1104360,900012349,Clement Carry,Sales Associate I,Southeast,8/31/2019,Retail,Individual,3539,Mellisent Yashaev,Florida,Gift Basket,GB100,Organic EVOO Gift Basket,2,70,140
1104383,900012349,Clement Carry,Sales Associate I,Southeast,9/4/2019,Retail,Individual,2909,Harriot Roydon,Georgia,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,4,26,104
1104380,900012349,Clement Carry,Sales Associate I,Southeast,9/4/2019,Retail,Individual,1436,Fawne Mussared,Florida,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,3,26,78
1104412,900012349,Clement Carry,Sales Associate I,Southeast,9/9/2019,Retail,Individual,1334,Jackie Johnes,Florida,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,4,123,492
1104523,900012349,Clement Carry,Sales Associate I,Southeast,9/26/2019,Retail,Individual,1434,David De Giovanni,Florida,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,1,26,26
1104612,900012349,Clement Carry,Sales Associate I,Southeast,10/9/2019,Retail,Individual,1149,Bronson Lunnon,Florida,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,1,35,35
1104696,900012349,Clement Carry,Sales Associate I,Southeast,10/21/2019,Retail,Individual,3750,Bryanty Issit,Alabama,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,30,90
1104781,900012349,Clement Carry,Sales Associate I,Southeast,11/2/2019,Retail,Individual,1798,Betsy Buncombe,Alabama,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,45,45
1104803,900012349,Clement Carry,Sales Associate I,Southeast,11/6/2019,Retail,Individual,1434,David De Giovanni,Florida,Gift Basket,GB101,Infused EVOO Gift Basket,4,75,300
1104886,900012349,Clement Carry,Sales Associate I,Southeast,11/17/2019,Wholesale,Business,2925,Hilpert Group,Florida,Bath products,BP103,Lavender and Olive Oil Bar Soap,7,5.99,41.93
1104966,900012349,Clement Carry,Sales Associate I,Southeast,11/28/2019,Wholesale,Business,2925,Hilpert Group,Florida,Gift Basket,GB104,Garlic EVOO Gift Basket,9,75,675
1104965,900012349,Clement Carry,Sales Associate I,Southeast,11/28/2019,Retail,Individual,1455,Daveen Ottey,South Carolina,Gift Basket,GB100,Organic EVOO Gift Basket,4,70,280
1104999,900012349,Clement Carry,Sales Associate I,Southeast,12/3/2019,Retail,Individual,3985,Alexina Ould,Florida,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,1,45,45
1105048,900012349,Clement Carry,Sales Associate I,Southeast,12/10/2019,Retail,Individual,1217,Llewellyn Fromont,Alabama,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,45,90
1105142,900012349,Clement Carry,Sales Associate I,Southeast,12/25/2019,Wholesale,Business,2166,O'Hara Group,Florida,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,11,234,2574
1105178,900012349,Clement Carry,Sales Associate I,Southeast,12/30/2019,Retail,Individual,2051,Bone Gellion,Florida,Bath products,BP301,Mandarin and Olive Bath Salts,1,8.5,8.5
1105250,900012349,Clement Carry,Sales Associate I,Southeast,1/9/2020,Retail,Individual,3881,Thatcher McQuillan,Florida,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,26,26
1105261,900012349,Clement Carry,Sales Associate I,Southeast,1/10/2020,Wholesale,Business,2925,Hilpert Group,Florida,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,234,468
1105396,900012349,Clement Carry,Sales Associate I,Southeast,2/1/2020,Retail,Individual,1217,Llewellyn Fromont,Alabama,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,26,104
1105512,900012349,Clement Carry,Sales Associate I,Southeast,2/16/2020,Retail,Individual,1334,Jackie Johnes,Florida,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,24.5,49
1105523,900012349,Clement Carry,Sales Associate I,Southeast,2/19/2020,Wholesale,Business,3986,Runolfsdottir Group,Georgia,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,8,234,1872
1105638,900012349,Clement Carry,Sales Associate I,Southeast,3/7/2020,Retail,Individual,2262,Merry Hales,Florida,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,123,246
1105892,900012349,Clement Carry,Sales Associate I,Southeast,4/12/2020,Retail,Individual,3289,Danice Bannell,Florida,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,45,45
1105950,900012349,Clement Carry,Sales Associate I,Southeast,4/22/2020,Retail,Individual,3303,Yuri Edison,Georgia,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,45,180
1106007,900012349,Clement Carry,Sales Associate I,Southeast,5/2/2020,Retail,Individual,4110,Ag Vink,Georgia,Bath products,BP501,Vanilla and Olive Bath Salts,1,8.5,8.5
