OrderNum,EmpID ,Employee Name,Employee Job Title,Sales Region,OrderDate,OrderType,CustomerType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Order Total
1104353,900013610,Ava Orosco,Sales Associate I,Northwest,2019-08-30,Wholesale,Business,2213,Grimes Group,Washington,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,6,234.0,1404.0
1104428,900013610,Ava Orosco,Sales Associate I,Northwest,2019-09-10,Retail,Individual,3225,Adolphe Volker,Idaho,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,1,45.0,45.0
1104594,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-07,Retail,Individual,3225,Adolphe Volker,Idaho,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,4,45.0,180.0
1104607,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-08,Retail,Individual,2859,Giovanni Kirkhouse,Alaska,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,3,26.0,78.0
1104606,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-08,Retail,Individual,4091,Derrek Shalloo,Washington,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,3,114.0,342.0
1104611,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-09,Wholesale,Business,1618,Bogan LLC,Oregon,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,11,234.0,2574.0
1104706,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-22,Retail,Individual,1190,Lilyan Nannizzi,Washington,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,24.5,49.0
1104709,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-23,Retail,Individual,2933,Ewan Skerrett,Washington,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,1,14.5,14.5
1104736,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-26,Retail,Business,2716,Rogahn Group,Washington,Bath products,BP503,Vanilla and Olive Oil Bar Soap,4,5.99,23.96
1104759,900013610,Ava Orosco,Sales Associate I,Northwest,2019-10-29,Retail,Individual,1610,Georgy Claiton,Oregon,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,1,14.5,14.5
1104870,900013610,Ava Orosco,Sales Associate I,Northwest,2019-11-15,Retail,Individual,2578,Susana Baglow,Washington,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,1,114.0,114.0
1105030,900013610,Ava Orosco,Sales Associate I,Northwest,2019-12-07,Retail,Individual,3968,Maud Physick,Idaho,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,70.0,280.0
1105125,900013610,Ava Orosco,Sales Associate I,Northwest,2019-12-23,Retail,Business,2716,Rogahn Group,Washington,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,24.5,98.0
1105217,900013610,Ava Orosco,Sales Associate I,Northwest,2020-01-04,Retail,Individual,2278,Lem Stenhouse,Washington,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,123.0,492.0
1105404,900013610,Ava Orosco,Sales Associate I,Northwest,2020-02-02,Retail,Individual,1872,Reinwald Alekseev,Washington,Bath products,BP300,Mandarin and Olive Body Soap,4,7.45,29.8
1105492,900013610,Ava Orosco,Sales Associate I,Northwest,2020-02-14,Retail,Individual,2580,Debbie McIlveen,Washington,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,7.45,14.9
1105647,900013610,Ava Orosco,Sales Associate I,Northwest,2020-03-09,Retail,Individual,2278,Lem Stenhouse,Washington,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,26.0,52.0
1105780,900013610,Ava Orosco,Sales Associate I,Northwest,2020-03-25,Retail,Individual,1872,Reinwald Alekseev,Washington,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,26.0,52.0
1105819,900013610,Ava Orosco,Sales Associate I,Northwest,2020-03-31,Retail,Individual,1610,Georgy Claiton,Oregon,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,26.0,26.0
1105826,900013610,Ava Orosco,Sales Associate I,Northwest,2020-04-02,Retail,Individual,2020,Zsa zsa Wilshere,Oregon,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,4,19.5,78.0
1105919,900013610,Ava Orosco,Sales Associate I,Northwest,2020-04-17,Retail,Individual,1494,Dniren Choudhury,Washington,Bath products,BP305,Mandarin and Olive Oil Lotion,2,9.99,19.98
1105948,900013610,Ava Orosco,Sales Associate I,Northwest,2020-04-21,Retail,Individual,2593,Hewie Flinn,Idaho,Bath products,BP301,Mandarin and Olive Bath Salts,1,8.5,8.5
1106174,900013610,Ava Orosco,Sales Associate I,Northwest,2020-05-23,Retail,Individual,2549,Jaymee Aucourte,Washington,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,19.5,58.5
1106212,900013610,Ava Orosco,Sales Associate I,Northwest,2020-05-30,Retail,Individual,1494,Dniren Choudhury,Washington,Bath products,BP302,Mandarin and Olive Candle,2,6.99,13.98
1106337,900013610,Ava Orosco,Sales Associate I,Northwest,2020-06-14,Retail,Business,2716,Rogahn Group,Washington,Gift Basket,GB102,Rosmary EVOO Gift Basket,1,75.0,75.0
1106550,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-12,Retail,Individual,4085,Chaddy Droghan,Washington,Bath products,BP102,Lavender and Olive Candle,4,6.99,27.96
1106551,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-13,Retail,Individual,2859,Giovanni Kirkhouse,Alaska,Bath products,BP301,Mandarin and Olive Bath Salts,1,8.5,8.5
1106620,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-21,Retail,Individual,3754,Tamarah Baynton,Alaska,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123.0,246.0
1106636,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-23,Retail,Individual,4091,Derrek Shalloo,Washington,Gift Basket,GB106,Basil EVOO Gift Basket,1,75.0,75.0
1106657,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-26,Retail,Individual,4091,Derrek Shalloo,Washington,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,45.0,135.0
1106654,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-26,Retail,Individual,3599,Benji Minkin,Alaska,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,26.0,52.0
1106663,900013610,Ava Orosco,Sales Associate I,Northwest,2020-07-27,Retail,Individual,2593,Hewie Flinn,Idaho,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,3,234.0,702.0
1106727,900013610,Ava Orosco,Sales Associate I,Northwest,2020-08-05,Retail,Individual,2270,Zara Penwell,Washington,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,19.5,58.5
1106756,900013610,Ava Orosco,Sales Associate I,Northwest,2020-08-08,Retail,Individual,1494,Dniren Choudhury,Washington,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,24.5,24.5
1107192,900013610,Ava Orosco,Sales Associate I,Northwest,2020-10-10,Retail,Individual,2020,Zsa zsa Wilshere,Oregon,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,3,234.0,702.0
1107349,900013610,Ava Orosco,Sales Associate I,Northwest,2020-11-02,Retail,Individual,1593,Florri Dubarry,Oregon,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,14.5,58.0
1107412,900013610,Ava Orosco,Sales Associate I,Northwest,2020-11-11,Retail,Individual,2593,Hewie Flinn,Idaho,Gift Basket,GB104,Garlic EVOO Gift Basket,4,75.0,300.0
1107452,900013610,Ava Orosco,Sales Associate I,Northwest,2020-11-17,Retail,Individual,2549,Jaymee Aucourte,Washington,Bath products,BP102,Lavender and Olive Candle,3,6.99,20.97
1107479,900013610,Ava Orosco,Sales Associate I,Northwest,2020-11-21,Wholesale,Business,2926,Graham LLC,Washington,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,234.0,1170.0
1107517,900013610,Ava Orosco,Sales Associate I,Northwest,2020-11-25,Retail,Business,2716,Rogahn Group,Washington,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,234.0,468.0
1107552,900013610,Ava Orosco,Sales Associate I,Northwest,2020-11-29,Retail,Individual,2278,Lem Stenhouse,Washington,Bath products,BP305,Mandarin and Olive Oil Lotion,3,9.99,29.97
1107576,900013610,Ava Orosco,Sales Associate I,Northwest,2020-12-03,Retail,Individual,2549,Jaymee Aucourte,Washington,Gift Basket,GB103,Lemon EVOO Gift Basket,2,75.0,150.0
1107666,900013610,Ava Orosco,Sales Associate I,Northwest,2020-12-15,Retail,Individual,1593,Florri Dubarry,Oregon,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,14.5,29.0
1107754,900013610,Ava Orosco,Sales Associate I,Northwest,2020-12-26,Retail,Individual,2578,Susana Baglow,Washington,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,3,24.5,73.5
1107774,900013610,Ava Orosco,Sales Associate I,Northwest,2020-12-30,Retail,Individual,4085,Chaddy Droghan,Washington,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1107808,900013610,Ava Orosco,Sales Associate I,Northwest,2021-01-02,Retail,Individual,2933,Ewan Skerrett,Washington,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,19.5,58.5
1102899,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-02-05,Retail,Individual,1128,Hashim Colerick,Wisconsin,Gift Basket,GB106,Basil EVOO Gift Basket,4,75.0,300.0
1102984,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-02-15,Retail,Individual,2296,Jasen Lattka,Michigan,Gift Basket,GB300,Deluxe Bath Gift Basket,1,115.0,115.0
1103011,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-02-19,Retail,Individual,1897,Lonni Rapinett,Ohio,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,2,114.0,228.0
1103037,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-02-22,Retail,Individual,2836,Winnie Mizzen,Ohio,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,1,27.0,27.0
1103062,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-02-28,Retail,Individual,3574,Hyman Melling,Illinois,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,30.0,90.0
1103126,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-03-13,Wholesale,Business,2168,Walker Group,Illinois,Bath products,BP500,Vanilla and Olive Oil Body Soap,11,7.45,81.95
1103163,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-03-18,Retail,Individual,2547,Robyn Rings,Illinois,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,114.0,342.0
1103217,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-03-24,Retail,Individual,1284,Jerry Nizet,Michigan,Bath products,BP102,Lavender and Olive Candle,1,6.99,6.99
1103269,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-02,Retail,Individual,3728,Dom Addicote,Iowa,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,4,123.0,492.0
1103290,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-04,Retail,Individual,3967,Gui Pirnie,Ohio,Bath products,BP103,Lavender and Olive Oil Bar Soap,2,5.99,11.98
1103284,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-04,Retail,Individual,2506,Jenna Crofts,Minnesota,Gift Basket,GB103,Lemon EVOO Gift Basket,4,75.0,300.0
1103342,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-11,Retail,Individual,3348,Odelle Walsh,Illinois,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,1,26.0,26.0
1103392,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-17,Wholesale,Business,3321,Hoeger LLC,Minnesota,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,10,123.0,1230.0
1103389,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-17,Retail,Individual,3313,Emlynne Crinson,Minnesota,Bath products,BP501,Vanilla and Olive Bath Salts,1,8.5,8.5
1103399,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-04-18,Retail,Individual,2319,Gianina Rewcassell,Minnesota,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,234.0,234.0
1103554,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-05-08,Retail,Individual,3214,Ignazio Goncalo,Indiana,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,45.0,135.0
1103644,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-05-22,Retail,Individual,1700,Willette Edgin,Minnesota,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,19.5,58.5
1103702,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-05-30,Retail,Individual,1284,Jerry Nizet,Michigan,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,19.5,58.5
1103735,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-06-05,Retail,Individual,4050,Kelley De Matteis,Ohio,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,123.0,492.0
1103729,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-06-05,Retail,Individual,1580,Stephan Elliott,Kansas,Bath products,BP103,Lavender and Olive Oil Bar Soap,1,5.99,5.99
1103800,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-06-15,Retail,Individual,3292,Spike Blunsden,Indiana,Gift Basket,GB100,Organic EVOO Gift Basket,4,70.0,280.0
1103827,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-06-18,Retail,Individual,3214,Ignazio Goncalo,Indiana,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,234.0,468.0
1103878,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-06-25,Retail,Individual,2841,Analise Philo,Minnesota,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,14.5,58.0
1103918,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-07-01,Retail,Individual,4050,Kelley De Matteis,Ohio,Bath products,BP302,Mandarin and Olive Candle,3,6.99,20.97
1104025,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-07-14,Retail,Individual,2506,Jenna Crofts,Minnesota,Olive Oil,OO308,Basil Extra Virgin Olive Oil,3,26.0,78.0
1104075,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-07-22,Retail,Individual,2836,Winnie Mizzen,Ohio,Gift Basket,GB105,Chili EVOO Gift Basket,1,75.0,75.0
1104113,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-07-28,Retail,Individual,2410,Brandtr Hadingham,Kansas,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,3,26.0,78.0
1104114,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-07-28,Retail,Individual,1944,Constanta Addams,Minnesota,Olive Oil,OO302,Chili Extra Virgin Olive Oil,4,26.0,104.0
1104138,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-07-30,Retail,Individual,1128,Hashim Colerick,Wisconsin,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,4,234.0,936.0
1104152,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-08-01,Retail,Individual,1189,Lewie Suche,Ohio,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,114.0,342.0
1104217,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-08-12,Wholesale,Business,1914,Abernathy Group,Illinois,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,10,234.0,2340.0
1104220,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-08-12,Retail,Individual,2547,Robyn Rings,Illinois,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,1,27.0,27.0
1104368,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-02,Retail,Individual,3604,Marcie Applin,Wisconsin,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,70.0,280.0
1104374,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-02,Retail,Individual,3410,Johnathan Ramsbotham,Kansas,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,1,19.5,19.5
1104409,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-08,Retail,Individual,1564,Christoforo Lanney,Ohio,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,4,14.5,58.0
1104466,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-17,Retail,Individual,3241,Tessa Charette,Ohio,Bath products,BP300,Mandarin and Olive Body Soap,4,7.45,29.8
1104487,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-20,Retail,Individual,3233,Brunhilda Lerner,Ohio,Bath products,BP300,Mandarin and Olive Body Soap,3,7.45,22.35
1104521,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-26,Retail,Individual,3348,Odelle Walsh,Illinois,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,2,45.0,90.0
1104530,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-27,Retail,Individual,3410,Johnathan Ramsbotham,Kansas,Bath products,BP505,Vanilla and Olive Oil Lotion,4,9.99,39.96
1104541,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-28,Retail,Individual,2900,Veronica McFee,Michigan,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,24.5,98.0
1104543,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-29,Retail,Individual,3578,Josi Bason,Ohio,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,2,45.0,90.0
1104550,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-09-30,Retail,Individual,1917,Ced Dunbobbin,Illinois,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,3,27.0,81.0
1104564,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-10-01,Retail,Business,2590,Homenick Inc,Iowa,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1104615,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-10-10,Retail,Individual,1576,Oralle Phythian,Indiana,Bath products,BP502,Vanilla and Olive Oil Candle,4,6.99,27.96
1104668,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-10-18,Retail,Individual,2900,Veronica McFee,Michigan,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,123.0,246.0
1104677,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-10-19,Retail,Individual,4077,Dorian Softley,Ohio,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,4,26.0,104.0
1104717,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-10-24,Retail,Individual,3941,Lesli Ormes,Illinois,Gift Basket,GB105,Chili EVOO Gift Basket,4,75.0,300.0
1104747,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-10-28,Retail,Individual,2694,Aurelie McGeorge,Illinois,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,4,234.0,936.0
1104800,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-05,Retail,Individual,3742,Marjie Lonergan,Illinois,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,16.75,16.75
1104810,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-06,Wholesale,Business,3357,Jerde Inc,Wisconsin,Bath products,BP102,Lavender and Olive Candle,7,6.99,48.93
1104880,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-16,Retail,Individual,2005,Hyacinth Slark,Michigan,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,3,234.0,702.0
1104894,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-18,Wholesale,Business,3321,Hoeger LLC,Minnesota,Bath products,BP100,Lavender and Olive Body Soap,8,7.45,59.6
1104905,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-20,Retail,Individual,2155,Megen Colborn,Ohio,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29.0
1104927,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-23,Retail,Individual,2410,Brandtr Hadingham,Kansas,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,4,45.0,180.0
1104936,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-24,Retail,Individual,2742,Purcell Dubose,Iowa,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,4,17.5,70.0
1104951,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-26,Retail,Individual,3292,Spike Blunsden,Indiana,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,123.0,492.0
1104953,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-26,Retail,Individual,2296,Jasen Lattka,Michigan,Gift Basket,GB101,Infused EVOO Gift Basket,4,75.0,300.0
1104945,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-11-26,Retail,Individual,1646,Adolf Kitchenham,Michigan,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,26.0,104.0
1105010,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-12-04,Retail,Individual,3728,Dom Addicote,Iowa,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,4,24.5,98.0
1105017,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-12-05,Retail,Individual,2856,Raf Cokayne,Minnesota,Bath products,BP500,Vanilla and Olive Oil Body Soap,3,7.45,22.35
1105021,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-12-05,Retail,Individual,1646,Adolf Kitchenham,Michigan,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,4,234.0,936.0
1105055,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-12-11,Retail,Individual,3574,Hyman Melling,Illinois,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,114.0,228.0
1105134,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2019-12-25,Retail,Individual,1644,Thor Illiston,Michigan,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,24.5,98.0
1105201,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-01-02,Retail,Individual,1539,Hillier Endrizzi,Ohio,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,1,70.0,70.0
1105267,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-01-12,Retail,Individual,1794,Tonia Zanni,Minnesota,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,45.0,135.0
1105302,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-01-18,Wholesale,Business,2168,Walker Group,Illinois,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,10,234.0,2340.0
1105329,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-01-21,Wholesale,Business,1914,Abernathy Group,Illinois,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,234.0,702.0
1105368,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-01-27,Retail,Individual,3246,Udell Filochov,Ohio,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,3,234.0,702.0
1105379,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-01-29,Retail,Individual,4050,Kelley De Matteis,Ohio,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,7.45,14.9
1105435,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-02-06,Retail,Individual,1189,Lewie Suche,Ohio,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,123.0,123.0
1105497,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-02-15,Wholesale,Business,3033,Runolfsdottir LLC,Ohio,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,14,234.0,3276.0
1105505,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-02-15,Retail,Individual,1539,Hillier Endrizzi,Ohio,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,26.0,52.0
1105692,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-03-14,Retail,Individual,3967,Gui Pirnie,Ohio,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,3,234.0,702.0
1105700,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-03-15,Retail,Individual,2338,Shae Iorillo,Ohio,Bath products,BP500,Vanilla and Olive Oil Body Soap,3,7.45,22.35
1105728,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-03-20,Retail,Individual,2034,Alley Crellin,Ohio,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123.0,246.0
1105745,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-03-21,Retail,Individual,2005,Hyacinth Slark,Michigan,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,4,114.0,456.0
1105761,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-03-24,Retail,Individual,1627,Leela Wisniewski,Kansas,Gift Basket,GB103,Lemon EVOO Gift Basket,3,75.0,225.0
1105808,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-03-30,Retail,Individual,1539,Hillier Endrizzi,Ohio,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,24.5,24.5
1105848,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-04-04,Retail,Business,2590,Homenick Inc,Iowa,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,234.0,936.0
1105862,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-04-07,Retail,Individual,3410,Johnathan Ramsbotham,Kansas,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,17.5,17.5
1105870,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-04-08,Retail,Individual,3241,Tessa Charette,Ohio,Gift Basket,GB103,Lemon EVOO Gift Basket,3,75.0,225.0
1105938,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-04-19,Retail,Individual,1580,Stephan Elliott,Kansas,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,45.0,135.0
1105932,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-04-19,Retail,Individual,3649,Berna MacDermott,Indiana,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,123.0,369.0
1105999,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-05-01,Retail,Individual,2742,Purcell Dubose,Iowa,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,17.5,17.5
1106143,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-05-19,Retail,Individual,2594,Royall Burnet,Minnesota,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,1,114.0,114.0
1106231,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-06-01,Retail,Individual,1700,Willette Edgin,Minnesota,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,7.45,14.9
1106251,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-06-04,Retail,Individual,1128,Hashim Colerick,Wisconsin,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,3,24.5,73.5
1106258,900012746,Becky Seneschal,Senior Sales Representative,N Central East,2020-06-05,Retail,Business,2590,Homenick Inc,Iowa,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,2,114.0,228.0
